play_id,game_id,Number,Kicker,Yards,Outcome,hash,make_x,make_y,posteam,defteam,game_date,qtr,quarter_seconds_remaining,yardline_100,desc,stadium,time_of_day,Team,Latitude,Longitude,Indoor,Turf,elevation,temperature,precipitation,windspeed,windgusts,Age,XP%,cap_hit
3537,2022_09_CAR_CIN,2,E. McPherson,48,No Good,9.25,-14.7,25.1,CIN,CAR,2022-11-06,4,231,30,"(3:51) 2-E.McPherson 48 yard field goal is No Good, Wide Left, Center-48-C.Adomitis, Holder-10-K.Huber.",Paycor Stadium,2022-11-06 16:41:59-04:00,Cincinnati Bengals,39.095442,-84.516039,No,Turf,150.0,71.1,0.0,16.8,35.6,23,90.9,910928.0
391,2022_11_CIN_PIT,2,E. McPherson,45,Good,9.25,-4.8,21.3,CIN,PIT,2022-11-20,1,539,27,"(8:59) 2-E.McPherson 45 yard field goal is GOOD, Center-48-C.Adomitis, Holder-4-D.Chrisman.",Acrisure Stadium,2022-11-20 17:38:33-04:00,Pittsburgh Steelers,40.446786,-80.015761,No,Grass,229.0,27.0,0.0,10.7,31.0,23,90.9,910928.0
3156,2022_11_CIN_PIT,2,E. McPherson,54,Good,-2.0,-3.4,6.4,CIN,PIT,2022-11-20,3,36,36,"(:36) 2-E.McPherson 54 yard field goal is GOOD, Center-48-C.Adomitis, Holder-4-D.Chrisman.",Acrisure Stadium,2022-11-20 19:51:37.147000-04:00,Pittsburgh Steelers,40.446786,-80.015761,No,Grass,229.0,23.4,0.0,8.4,19.4,23,90.9,910928.0
4072,2022_11_CIN_PIT,2,E. McPherson,44,Good,9.25,2.8,15.0,CIN,PIT,2022-11-20,4,202,26,"(3:22) 2-E.McPherson 44 yard field goal is GOOD, Center-48-C.Adomitis, Holder-4-D.Chrisman.",Acrisure Stadium,2022-11-20 20:29:44-04:00,Pittsburgh Steelers,40.446786,-80.015761,No,Grass,229.0,23.7,0.0,8.7,16.6,23,90.9,910928.0
1233,2022_12_CIN_TEN,2,E. McPherson,47,Good,-9.25,5.0,17.1,CIN,TEN,2022-11-27,2,695,28,"(11:35) 2-E.McPherson 47 yard field goal is GOOD, Center-48-C.Adomitis, Holder-4-D.Chrisman.",Nissan Stadium,2022-11-27 14:52:38-04:00,Tennessee Titans,36.166461,-86.771289,No,Turf,122.0,56.1,0.0,27.5,51.5,23,90.9,910928.0
2881,2022_12_CIN_TEN,2,E. McPherson,38,Good,-1.0,1.1,33.9,CIN,TEN,2022-11-27,3,158,20,"(2:38) 2-E.McPherson 38 yard field goal is GOOD, Center-48-C.Adomitis, Holder-4-D.Chrisman.",Nissan Stadium,2022-11-27 16:11:10-04:00,Tennessee Titans,36.166461,-86.771289,No,Turf,122.0,55.9,0.0,22.0,47.2,23,90.9,910928.0
2245,2022_13_KC_CIN,2,E. McPherson,36,Good,-9.25,-1.0,31.6,CIN,KC,2022-12-04,3,440,18,"(7:20) 2-E.McPherson 36 yard field goal is GOOD, Center-48-C.Adomitis, Holder-4-D.Chrisman.",Paycor Stadium,2022-12-04 19:12:37.590000-04:00,Cincinnati Bengals,39.095442,-84.516039,No,Turf,150.0,30.8,0.0,9.7,13.3,23,90.9,910928.0
2789,2022_13_KC_CIN,2,E. McPherson,41,Good,-9.25,1.3,35.5,CIN,KC,2022-12-04,4,892,23,"(14:52) 2-E.McPherson 41 yard field goal is GOOD, Center-48-C.Adomitis, Holder-4-D.Chrisman.",Paycor Stadium,2022-12-04 19:40:15-04:00,Cincinnati Bengals,39.095442,-84.516039,No,Turf,150.0,30.8,0.0,9.7,13.3,23,90.9,910928.0
3264,2022_14_CLE_CIN,2,E. McPherson,30,Good,9.25,-1.4,25.5,CIN,CLE,2022-12-11,4,900,12,"(15:00) 2-E.McPherson 30 yard field goal is GOOD, Center-48-C.Adomitis, Holder-4-D.Chrisman.",Paycor Stadium,2022-12-11 16:30:32-04:00,Cincinnati Bengals,39.095442,-84.516039,No,Turf,150.0,46.3,0.0,9.2,20.5,23,90.9,910928.0
1777,2022_15_CIN_TB,2,E. McPherson,41,Good,9.25,-0.8,35.7,CIN,TB,2022-12-18,2,3,23,"(:03) 2-E.McPherson 41 yard field goal is GOOD, Center-48-C.Adomitis, Holder-4-D.Chrisman.",Raymond James Stadium,2022-12-18 18:43:49-04:00,Tampa Bay Buccaneers,27.975967,-82.50335,No,Grass,11.0,57.3,0.0,12.2,20.9,23,90.9,910928.0
2026,2022_15_CIN_TB,2,E. McPherson,21,Good,9.25,5.1,28.3,CIN,TB,2022-12-18,3,728,3,"(12:08) 2-E.McPherson 21 yard field goal is GOOD, Center-48-C.Adomitis, Holder-4-D.Chrisman.",Raymond James Stadium,2022-12-18 19:04:01-04:00,Tampa Bay Buccaneers,27.975967,-82.50335,No,Grass,11.0,56.5,0.0,17.0,22.3,23,90.9,910928.0
1118,2022_16_CIN_NE,2,E. McPherson,28,Good,9.25,6.6,30.9,CIN,NE,2022-12-24,2,894,10,"(14:54) 2-E.McPherson 28 yard field goal is GOOD, Center-48-C.Adomitis, Holder-4-D.Chrisman.",Gillette Stadium,2022-12-24 14:47:38-04:00,New England Patriots,42.090925,-71.26435,No,Turf,89.0,18.9,0.0,18.7,43.9,23,90.9,910928.0
3501,2022_16_CIN_NE,2,E. McPherson,43,No Good,9.25,-10.9,23.8,CIN,NE,2022-12-24,4,550,25,"(9:10) 2-E.McPherson 43 yard field goal is No Good, Wide Left, Center-48-C.Adomitis, Holder-4-D.Chrisman.",Gillette Stadium,2022-12-24 16:38:26-04:00,New England Patriots,42.090925,-71.26435,No,Turf,89.0,17.0,0.0,17.3,41.0,23,90.9,910928.0
547,2022_18_BAL_CIN,2,E. McPherson,34,Good,-9.25,2.7,28.5,CIN,BAL,2023-01-08,1,305,16,"(5:05) 2-E.McPherson 34 yard field goal is GOOD, Center-48-C.Adomitis, Holder-4-D.Chrisman.",Paycor Stadium,2023-01-08 14:20:25-04:00,Cincinnati Bengals,39.095442,-84.516039,No,Turf,150.0,39.6,0.0,8.0,16.2,23,90.9,910928.0
2744,2022_18_BAL_CIN,2,E. McPherson,26,Good,9.25,5.9,36.8,CIN,BAL,2023-01-08,3,391,8,"(6:31) 2-E.McPherson 26 yard field goal is GOOD, Center-48-C.Adomitis, Holder-4-D.Chrisman.",Paycor Stadium,2023-01-08 16:13:36-04:00,Cincinnati Bengals,39.095442,-84.516039,No,Turf,150.0,38.4,0.0,6.5,17.6,23,90.9,910928.0
375,2022_19_BAL_CIN,2,E. McPherson,39,Good,-9.25,0.4,35.1,CIN,BAL,2023-01-15,1,506,21,"(8:26) 2-E.McPherson 39 yard field goal is GOOD, Center-48-C.Adomitis, Holder-4-D.Chrisman.",Paycor Stadium,2023-01-15 21:25:19-04:00,Cincinnati Bengals,39.095442,-84.516039,No,Turf,150.0,31.4,0.0,11.7,22.3,23,90.9,910928.0
1700,2022_20_CIN_BUF,2,E. McPherson,28,Good,-9.25,-4.6,26.3,CIN,BUF,2023-01-22,2,112,10,"(1:52) 2-E.McPherson 28 yard field goal is GOOD, Center-48-C.Adomitis, Holder-4-D.Chrisman.",Highmark Stadium,2023-01-22 17:09:45-04:00,Buffalo Bills,42.773739,-78.786978,No,Turf,222.0,33.6,0.0,4.8,9.4,23,90.9,910928.0
3317,2022_20_CIN_BUF,2,E. McPherson,20,Good,-9.25,6.1,23.5,CIN,BUF,2023-01-22,4,685,2,"(11:25) 2-E.McPherson 20 yard field goal is GOOD, Center-48-C.Adomitis, Holder-4-D.Chrisman. Penalty on BUF-4-J.Johnson, Defensive Offside, declined.",Highmark Stadium,2023-01-22 18:29:05-04:00,Buffalo Bills,42.773739,-78.786978,No,Turf,222.0,32.9,0.0,6.0,10.4,23,90.9,910928.0
1237,2022_21_CIN_KC,2,E. McPherson,30,Good,-9.25,-3.8,29.4,CIN,KC,2023-01-29,2,520,12,"(8:40) 2-E.McPherson 30 yard field goal is GOOD, Center-48-C.Adomitis, Holder-4-D.Chrisman.",GEHA Field at Arrowhead Stadium,2023-01-29 20:30:47-04:00,Kansas City Chiefs,39.048914,-94.484039,No,Grass,259.0,18.5,0.0,16.1,34.2,23,90.9,910928.0
2041,2022_21_CIN_KC,2,E. McPherson,23,Good,-9.25,-1.0,26.8,CIN,KC,2023-01-29,2,4,5,"(:04) 2-E.McPherson 23 yard field goal is GOOD, Center-48-C.Adomitis, Holder-4-D.Chrisman.",GEHA Field at Arrowhead Stadium,2023-01-29 21:06:08-04:00,Kansas City Chiefs,39.048914,-94.484039,No,Grass,259.0,17.8,0.0,15.5,32.4,23,90.9,910928.0
818,2022_01_PIT_CIN,9,C. Boswell,20,Good,9.25,2.8,25.7,PIT,CIN,2022-09-11,1,148,2,"(2:28) 9-C.Boswell 20 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin.",Paycor Stadium,2022-09-11 13:36:30.847000-04:00,Cincinnati Bengals,39.095442,-84.516039,No,Turf,150.0,76.9,0.0,11.9,29.9,31,100.0,5149514.0
2873,2022_01_PIT_CIN,9,C. Boswell,48,Good,9.25,2.6,13.9,PIT,CIN,2022-09-11,4,678,30,"(11:18) 9-C.Boswell 48 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin.",Paycor Stadium,2022-09-11 15:25:21-04:00,Cincinnati Bengals,39.095442,-84.516039,No,Turf,150.0,75.1,0.0,8.3,24.1,31,100.0,5149514.0
4769,2022_01_PIT_CIN,9,C. Boswell,55,No Good,-9.25,-9.25,21.0,PIT,CIN,2022-09-11,5,147,37,"(2:27) 9-C.Boswell 55 yard field goal is No Good, Hit Left Upright, Center-46-C.Kuntz, Holder-6-P.Harvin.",Paycor Stadium,2022-09-11 16:30:33-04:00,Cincinnati Bengals,39.095442,-84.516039,No,Turf,150.0,72.6,0.0,15.9,36.0,31,100.0,5149514.0
5164,2022_01_PIT_CIN,9,C. Boswell,53,Good,0.0,-6.9,14.1,PIT,CIN,2022-09-11,5,5,35,"(:05) 9-C.Boswell 53 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin.",Paycor Stadium,2022-09-11 16:45:32-04:00,Cincinnati Bengals,39.095442,-84.516039,No,Turf,150.0,72.6,0.0,15.9,36.0,31,100.0,5149514.0
1259,2022_02_NE_PIT,9,C. Boswell,36,Good,0.0,1.1,31.0,PIT,NE,2022-09-18,2,518,18,"(8:38) 9-C.Boswell 36 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin.",Acrisure Stadium,2022-09-18 13:49:27-04:00,Pittsburgh Steelers,40.446786,-80.015761,No,Grass,229.0,81.6,0.0,17.4,36.7,31,100.0,5149514.0
2445,2022_02_NE_PIT,9,C. Boswell,52,Good,-9.25,-4.1,8.7,PIT,NE,2022-09-18,3,347,33,"(5:47) 9-C.Boswell 52 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin.",Acrisure Stadium,2022-09-18 14:57:26-04:00,Pittsburgh Steelers,40.446786,-80.015761,No,Grass,229.0,80.9,0.0,16.4,37.1,31,100.0,5149514.0
513,2022_03_PIT_CLE,9,C. Boswell,49,No Good,9.25,10.0,26.4,PIT,CLE,2022-09-22,1,360,32,"(6:00) 9-C.Boswell 49 yard field goal is No Good, Wide Right, Center-46-C.Kuntz, Holder-6-P.Harvin.",Cleveland Browns Stadium,2022-09-22 20:34:38-04:00,Cleveland Browns,41.506022,-81.699564,No,Grass,180.0,57.9,0.0,24.5,45.4,31,100.0,5149514.0
3983,2022_03_PIT_CLE,9,C. Boswell,34,Good,9.25,0.1,27.9,PIT,CLE,2022-09-22,4,111,17,"(1:51) 9-C.Boswell 34 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin.",Cleveland Browns Stadium,2022-09-22 23:10:27-04:00,Cleveland Browns,41.506022,-81.699564,No,Grass,180.0,57.0,0.0,24.9,40.3,31,100.0,5149514.0
1200,2022_04_NYJ_PIT,9,C. Boswell,51,Good,1.5,-6.7,26.3,PIT,NYJ,2022-10-02,2,514,33,"(8:34) 9-C.Boswell 51 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin.",Acrisure Stadium,2022-10-02 13:54:06-04:00,Pittsburgh Steelers,40.446786,-80.015761,No,Grass,229.0,63.8,0.0,18.7,38.5,31,100.0,5149514.0
2075,2022_04_NYJ_PIT,9,C. Boswell,59,Good,-9.25,0.5,13.8,PIT,NYJ,2022-10-02,2,0,41,"(:00) 9-C.Boswell 59 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin.",Acrisure Stadium,2022-10-02 14:35:40-04:00,Pittsburgh Steelers,40.446786,-80.015761,No,Grass,229.0,63.4,0.0,15.2,38.2,31,100.0,5149514.0
601,2022_05_PIT_BUF,9,C. Boswell,29,Good,-9.25,6.7,24.9,PIT,BUF,2022-10-09,1,342,11,"(5:42) 9-C.Boswell 29 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin.",Highmark Stadium,2022-10-09 13:25:02-04:00,Buffalo Bills,42.773739,-78.786978,No,Turf,222.0,55.6,0.0,33.4,65.9,31,100.0,5149514.0
1724,2022_05_PIT_BUF,9,C. Boswell,33,No Good,9.25,-10.8,25.6,PIT,BUF,2022-10-09,2,223,15,"(3:43) 9-C.Boswell 33 yard field goal is No Good, Wide Left, Center-46-C.Kuntz, Holder-6-P.Harvin.",Highmark Stadium,2022-10-09 14:18:30.740000-04:00,Buffalo Bills,42.773739,-78.786978,No,Turf,222.0,55.0,0.0,29.2,65.9,31,100.0,5149514.0
3055,2022_05_PIT_BUF,9,C. Boswell,45,No Good,-9.25,-10.4,23.9,PIT,BUF,2022-10-09,3,7,27,"(:07) 9-C.Boswell 45 yard field goal is No Good, Wide Left, Center-46-C.Kuntz, Holder-6-P.Harvin.",Highmark Stadium,2022-10-09 15:27:52-04:00,Buffalo Bills,42.773739,-78.786978,No,Turf,222.0,54.3,0.0,26.7,58.3,31,100.0,5149514.0
1523,2022_06_TB_PIT,9,C. Boswell,55,Good,-9.25,5.6,0.0,PIT,TB,2022-10-16,2,252,37,"(4:12) 9-C.Boswell 55 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin.",Acrisure Stadium,2022-10-16 14:02:42-04:00,Pittsburgh Steelers,40.446786,-80.015761,No,Grass,229.0,66.0,0.0,16.1,34.2,31,100.0,5149514.0
2211,2022_06_TB_PIT,9,C. Boswell,25,Good,-9.25,1.0,25.1,PIT,TB,2022-10-16,3,838,7,"(13:58) 9-C.Boswell 25 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin.",Acrisure Stadium,2022-10-16 14:41:29-04:00,Pittsburgh Steelers,40.446786,-80.015761,No,Grass,229.0,66.0,0.0,16.1,34.2,31,100.0,5149514.0
1119,2022_07_PIT_MIA,9,C. Boswell,45,Good,-9.25,-6.4,34.1,PIT,MIA,2022-10-23,2,709,27,"(11:49) 9-C.Boswell 45 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin.",Hard Rock Stadium,2022-10-23 21:10:07-04:00,Miami Dolphins,25.957919,-80.238842,No,Grass,5.0,71.8,0.0,9.2,15.8,31,100.0,5149514.0
2850,2022_14_BAL_PIT,9,C. Boswell,40,Blocked,1.0,,,PIT,BAL,2022-12-11,4,679,22,"(11:19) 9-C.Boswell 40 yard field goal is BLOCKED (93-C.Campbell), Center-46-C.Kuntz, Holder-6-P.Harvin.",Acrisure Stadium,2022-12-11 16:18:35-04:00,Pittsburgh Steelers,40.446786,-80.015761,No,Grass,229.0,44.9,0.0,12.4,31.0,31,100.0,5149514.0
3345,2022_15_PIT_CAR,9,C. Boswell,50,Good,3.0,-5.8,19.9,PIT,CAR,2022-12-18,4,69,32,"(1:09) 9-C.Boswell 50 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin.",Bank of America Stadium,2022-12-18 16:47:10-04:00,Carolina Panthers,35.225808,-80.852861,No,Turf,220.0,44.3,0.0,12.2,26.6,31,100.0,5149514.0
899,2022_16_LV_PIT,9,C. Boswell,43,No Good,-9.25,-11.1,28.4,PIT,LV,2022-12-24,2,712,25,"(11:52) 9-C.Boswell 43 yard field goal is No Good, Wide Left, Center-46-C.Kuntz, Holder-6-P.Harvin.",Acrisure Stadium,2022-12-24 21:53:21-04:00,Pittsburgh Steelers,40.446786,-80.015761,No,Grass,229.0,10.5,0.0,21.1,49.3,31,100.0,5149514.0
1358,2022_16_LV_PIT,9,C. Boswell,44,Good,-9.25,-5.3,27.4,PIT,LV,2022-12-24,2,113,26,"(1:53) 9-C.Boswell 44 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin.",Acrisure Stadium,2022-12-24 22:14:23-04:00,Pittsburgh Steelers,40.446786,-80.015761,No,Grass,229.0,11.2,0.0,20.7,51.1,31,100.0,5149514.0
2088,2022_16_LV_PIT,9,C. Boswell,52,No Good,-8.5,-11.5,17.7,PIT,LV,2022-12-24,3,442,34,"(7:22) 9-C.Boswell 52 yard field goal is No Good, Wide Left, Center-46-C.Kuntz, Holder-6-P.Harvin.",Acrisure Stadium,2022-12-24 23:01:52-04:00,Pittsburgh Steelers,40.446786,-80.015761,No,Grass,229.0,11.7,0.0,19.9,49.7,31,100.0,5149514.0
2776,2022_16_LV_PIT,9,C. Boswell,40,Good,-9.25,-1.2,25.2,PIT,LV,2022-12-24,4,592,22,"(9:52) 9-C.Boswell 40 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin.",Acrisure Stadium,2022-12-24 23:35:04-04:00,Pittsburgh Steelers,40.446786,-80.015761,No,Grass,229.0,11.7,0.0,19.9,49.7,31,100.0,5149514.0
400,2022_17_PIT_BAL,9,C. Boswell,21,Good,1.0,1.9,23.5,PIT,BAL,2023-01-01,1,424,2,"(7:04) 9-C.Boswell 21 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin.",M&T Bank Stadium,2023-01-01 21:33:04.480000-04:00,Baltimore Ravens,39.277969,-76.622767,No,Grass,5.0,44.1,0.0,10.1,13.0,31,100.0,5149514.0
1321,2022_17_PIT_BAL,9,C. Boswell,48,No Good,9.25,9.25,26.4,PIT,BAL,2023-01-01,2,215,30,"(3:35) 9-C.Boswell 48 yard field goal is No Good, Hit Right Upright, Center-46-C.Kuntz, Holder-6-P.Harvin.",M&T Bank Stadium,2023-01-01 22:17:35-04:00,Baltimore Ravens,39.277969,-76.622767,No,Grass,5.0,43.5,0.0,10.0,13.3,31,100.0,5149514.0
2272,2022_17_PIT_BAL,9,C. Boswell,51,Good,-9.25,6.5,26.7,PIT,BAL,2023-01-01,3,227,32,"(3:47) 9-C.Boswell 51 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin.",M&T Bank Stadium,2023-01-01 23:16:40-04:00,Baltimore Ravens,39.277969,-76.622767,No,Grass,5.0,43.4,0.0,9.9,13.7,31,100.0,5149514.0
2710,2022_17_PIT_BAL,9,C. Boswell,33,Good,9.25,2.0,30.9,PIT,BAL,2023-01-01,4,587,15,"(9:47) 9-C.Boswell 33 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin.",M&T Bank Stadium,2023-01-01 23:35:15-04:00,Baltimore Ravens,39.277969,-76.622767,No,Grass,5.0,43.4,0.0,9.9,13.7,31,100.0,5149514.0
1974,2022_18_CLE_PIT,9,C. Boswell,49,Good,9.25,-5.2,16.8,PIT,CLE,2023-01-08,2,43,31,"(:43) 9-C.Boswell 49 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin.",Acrisure Stadium,2023-01-08 15:24:30-04:00,Pittsburgh Steelers,40.446786,-80.015761,No,Grass,229.0,42.0,0.0,5.4,16.6,31,100.0,5149514.0
2422,2022_18_CLE_PIT,9,C. Boswell,34,Good,-9.25,1.2,29.2,PIT,CLE,2023-01-08,3,547,16,"(9:07) 9-C.Boswell 34 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin.",Acrisure Stadium,2023-01-08 15:52:14-04:00,Pittsburgh Steelers,40.446786,-80.015761,No,Grass,229.0,42.0,0.0,5.4,16.6,31,100.0,5149514.0
2455,2022_01_SF_CHI,9,R. Gould,25,Good,-8.0,2.8,25.1,SF,CHI,2022-09-11,3,506,7,"(8:26) 9-R.Gould 25 yard field goal is GOOD, Center-46-T.Pepper, Holder-18-M.Wishnowsky.",Soldier Field,2022-09-11 14:51:45-04:00,Chicago Bears,41.862306,-87.616672,No,Grass,180.0,68.3,0.0,6.1,20.5,40,98.0,5509313.0
286,2022_02_SEA_SF,9,R. Gould,20,Good,-9.25,3.1,22.9,SF,SEA,2022-09-18,1,560,2,"(9:20) 9-R.Gould 20 yard field goal is GOOD, Center-46-T.Pepper, Holder-18-M.Wishnowsky.",Levi's® Stadium,2022-09-18 16:12:48-04:00,San Francisco 49ers,37.713486,-122.386256,No,Grass,16.0,67.6,0.0,41.5,71.6,40,98.0,5509313.0
655,2022_02_SEA_SF,9,R. Gould,33,Good,-9.25,1.4,25.3,SF,SEA,2022-09-18,1,90,15,"(1:30) 9-R.Gould 33 yard field goal is GOOD, Center-46-T.Pepper, Holder-18-M.Wishnowsky.",Levi's® Stadium,2022-09-18 16:33:08.393000-04:00,San Francisco 49ers,37.713486,-122.386256,No,Grass,16.0,67.6,0.0,41.5,71.6,40,98.0,5509313.0
2467,2022_02_SEA_SF,9,R. Gould,86,Blocked,,,,SF,SEA,2022-09-18,3,339,2,"(5:39) 9-R.Gould 20 yard field goal is BLOCKED (27-T.Woolen), Center-46-T.Pepper, Holder-18-M.Wishnowsky, RECOVERED by SEA-30-M.Jackson at SEA 14. 30-M.Jackson for 86 yards, TOUCHDOWN.",Levi's® Stadium,2022-09-18 17:58:15-04:00,San Francisco 49ers,37.713486,-122.386256,No,Grass,16.0,66.5,0.0,42.7,69.8,40,98.0,5509313.0
3094,2022_03_SF_DEN,9,R. Gould,51,Good,-9.25,6.8,12.0,SF,DEN,2022-09-25,4,854,33,"(14:14) 9-R.Gould 51 yard field goal is GOOD, Center-46-T.Pepper, Holder-18-M.Wishnowsky.",Empower Field at Mile High,2022-09-25 22:49:15-04:00,Denver Broncos,39.743936,-105.020097,No,Grass,1588.0,62.5,0.0,5.4,11.2,40,98.0,5509313.0
