play_id,game_id,Number,Kicker,Yards,Outcome,hash,make_x,make_y,posteam,defteam,game_date,qtr,quarter_seconds_remaining,yardline_100,desc
4048,2022_17_ARI_ATL,7,Y. Koo,21,Good,9.25,0.3,18.5,ATL,ARI,2023-01-01,4,2,3,"(:02) 7-Y.Koo 21 yard field goal is GOOD, Center-48-L.McCullough, Holder-13-B.Pinion."
1079,2022_17_CAR_TB,3,R. Succop,53,No Good,-9.25,9.6,-4.3,TB,CAR,2023-01-01,2,725,35,"(12:05) 3-R.Succop 53 yard field goal is No Good, Short, Center-97-Z.Triner, Holder-5-J.Camarda."
1860,2022_17_CAR_TB,3,R. Succop,22,Good,-9.25,-3.4,18.3,TB,CAR,2023-01-01,2,73,4,"(1:13) 3-R.Succop 22 yard field goal is GOOD, Center-97-Z.Triner, Holder-5-J.Camarda."
2635,2022_17_CAR_TB,3,R. Succop,26,Blocked,-9.25,,,TB,CAR,2023-01-01,3,223,8,"(3:43) 3-R.Succop 26 yard field goal is BLOCKED (97-Y.Gross-Matos), Center-97-Z.Triner, Holder-5-J.Camarda, RECOVERED by CAR-95-D.Brown at CAR 9."
4166,2022_17_CAR_TB,4,E. Pineiro,49,Good,-1,5.7,27.4,CAR,TB,2023-01-01,4,64,31,"(1:04) 4-E.Pineiro 49 yard field goal is GOOD, Center-44-J.Jansen, Holder-10-J.Hekker."
731,2022_17_CHI_DET,2,C. Santos,23,Good,-9.25,-3.3,23.6,CHI,DET,2023-01-01,1,148,5,"(2:28) 2-C.Santos 23 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill."
1798,2022_17_CHI_DET,17,M. Badgley,23,Good,9.25,2,25.5,DET,CHI,2023-01-01,2,20,4,"(:20) 17-M.Badgley 23 yard field goal is GOOD, Center-47-S.Daly, Holder-3-J.Fox."
3481,2022_17_CHI_DET,17,M. Badgley,41,Good,0,-7.3,27.8,DET,CHI,2023-01-01,4,165,23,"(2:45) 17-M.Badgley 41 yard field goal is GOOD, Center-47-S.Daly, Holder-3-J.Fox."
441,2022_17_CLE_WAS,3,C. York,37,Good,0,-5.4,32.3,CLE,WAS,2023-01-01,1,566,19,"(9:26) 3-C.York 37 yard field goal is GOOD, Center-47-C.Hughlett, Holder-13-C.Bojorquez."
2726,2022_17_CLE_WAS,6,J. Slye,43,Good,9.25,7.4,28.4,WAS,CLE,2023-01-01,4,629,25,"(10:29) 6-J.Slye 43 yard field goal is GOOD, Center-54-C.Cheeseman, Holder-5-T.Way."
1079,2022_17_DEN_KC,8,B. McManus,49,Good,-9.25,-5.3,25.9,DEN,KC,2023-01-01,2,651,30,"(10:51) 8-B.McManus 49 yard field goal is GOOD, Center-46-J.Bobenmoyer, Holder-17-C.Waitman."
2022,2022_17_DEN_KC,7,H. Butker,51,Blocked,9.25,,,KC,DEN,2023-01-01,2,5,33,"(:05) 7-H.Butker 51 yard field goal is BLOCKED (96-E.Uwazurike), Center-41-J.Winchester, Holder-5-T.Townsend."
640,2022_17_IND_NYG,7,C. McLaughlin,23,Good,9.25,3.8,20.3,IND,NYG,2023-01-01,1,149,5,"(2:29) 7-C.McLaughlin 23 yard field goal is GOOD, Center-46-L.Rhodes, Holder-6-M.Haack."
2008,2022_17_IND_NYG,9,G. Gano,36,Good,-9.25,5.8,20.7,NYG,IND,2023-01-01,2,5,18,"(:05) 9-G.Gano 36 yard field goal is GOOD, Center-58-C.Kreiter, Holder-6-J.Gillan."
2164,2022_17_IND_NYG,7,C. McLaughlin,48,No Good,9.25,10.6,27.3,IND,NYG,2023-01-01,3,844,29,"(14:04) 7-C.McLaughlin 48 yard field goal is No Good, Wide Right, Center-46-L.Rhodes, Holder-6-M.Haack."
2504,2022_17_JAX_HOU,7,K. Fairbairn,56,Good,9.25,2.5,4.8,HOU,JAX,2023-01-01,3,354,38,"(5:54) 7-K.Fairbairn 56 yard field goal is GOOD, Center-46-J.Weeks, Holder-11-C.Johnston."
3307,2022_17_JAX_HOU,10,R. Patterson,53,Good,0,0,11.3,JAX,HOU,2023-01-01,4,370,35,"(6:10) 10-R.Patterson 53 yard field goal is GOOD, Center-46-R.Matiscik, Holder-9-L.Cooke."
619,2022_17_LA_LAC,8,M. Gay,23,Good,-9.25,2.6,17,LA,LAC,2023-01-01,1,73,5,"(1:13) 8-M.Gay 23 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon."
1716,2022_17_LA_LAC,15,C. Dicker,40,Good,-9.25,0.9,16.1,LAC,LA,2023-01-01,2,18,22,"(:18) 15-C.Dicker 40 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott."
1346,2022_17_MIA_NE,7,J. Sanders,51,No Good,9.25,10.2,28.5,MIA,NE,2023-01-01,2,386,33,"(6:26) 7-J.Sanders 51 yard field goal is No Good, Wide Right, Center-44-B.Ferguson, Holder-4-T.Morstead."
2463,2022_17_MIA_NE,6,N. Folk,49,Good,9.25,0.5,24.7,NE,MIA,2023-01-01,3,248,31,"(4:08) 6-N.Folk 49 yard field goal is GOOD, Center-46-T.Addington, Holder-17-M.Palardy."
321,2022_17_MIN_GB,1,G. Joseph,21,Good,-9.25,-1.9,23.9,MIN,GB,2023-01-01,1,641,2,"(10:41) 1-G.Joseph 21 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright."
932,2022_17_MIN_GB,1,G. Joseph,46,No Good,-9.25,11.6,22.4,MIN,GB,2023-01-01,1,101,28,"(1:41) 1-G.Joseph 46 yard field goal is No Good, Wide Right, Center-42-A.DePaola, Holder-14-R.Wright."
1280,2022_17_MIN_GB,2,M. Crosby,26,Good,-9.25,-3.4,24.4,GB,MIN,2023-01-01,2,592,8,"(9:52) 2-M.Crosby 26 yard field goal is GOOD, Center-56-J.Coco, Holder-16-P.O'Donnell."
1973,2022_17_MIN_GB,1,G. Joseph,50,No Good,9.25,-16.8,27.6,MIN,GB,2023-01-01,2,41,32,"(:41) 1-G.Joseph 50 yard field goal is No Good, Wide Left, Center-42-A.DePaola, Holder-14-R.Wright."
2079,2022_17_MIN_GB,2,M. Crosby,56,Good,-9.25,-2.1,8.2,GB,MIN,2023-01-01,2,4,37,"(:04) 2-M.Crosby 56 yard field goal is GOOD, Center-56-J.Coco, Holder-16-P.O'Donnell."
1031,2022_17_NO_PHI,3,W. Lutz,54,Good,9.25,-4.4,9.2,NO,PHI,2023-01-01,2,515,36,"(8:35) 3-W.Lutz 54 yard field goal is GOOD, Center-49-Z.Wood, Holder-4-B.Gillikin."
1287,2022_17_NO_PHI,3,W. Lutz,20,Good,9.25,-0.8,19.3,NO,PHI,2023-01-01,2,188,2,"(3:08) 3-W.Lutz 20 yard field goal is GOOD, Center-49-Z.Wood, Holder-4-B.Gillikin."
1949,2022_17_NO_PHI,4,J. Elliott,56,Good,9.25,0.5,18.2,PHI,NO,2023-01-01,3,663,38,"(11:03) 4-J.Elliott 56 yard field goal is GOOD, Center-45-R.Lovato, Holder-13-B.Kern."
503,2022_17_NYJ_SEA,5,J. Myers,25,Good,9.25,0.3,15.7,SEA,NYJ,2023-01-01,1,400,6,"(6:40) 5-J.Myers 25 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson."
720,2022_17_NYJ_SEA,6,G. Zuerlein,44,Good,-9.25,6.8,30.3,NYJ,SEA,2023-01-01,1,144,26,"(2:24) 6-G.Zuerlein 44 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann."
1292,2022_17_NYJ_SEA,6,G. Zuerlein,44,Good,-2,-6.4,32.8,NYJ,SEA,2023-01-01,2,485,26,"(8:05) 6-G.Zuerlein 44 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann."
2242,2022_17_NYJ_SEA,6,G. Zuerlein,57,No Good,9.25,-11.3,25.9,NYJ,SEA,2023-01-01,3,725,39,"(12:05) 6-G.Zuerlein 57 yard field goal is No Good, Wide Left, Center-42-T.Hennessy, Holder-7-B.Mann."
2538,2022_17_NYJ_SEA,5,J. Myers,31,Good,9.25,3.9,21.2,SEA,NYJ,2023-01-01,3,367,13,"(6:07) 5-J.Myers 31 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson."
3099,2022_17_NYJ_SEA,5,J. Myers,41,No Good,0,10.8,29,SEA,NYJ,2023-01-01,4,784,23,"(13:04) 5-J.Myers 41 yard field goal is No Good, Wide Right, Center-46-C.Tinker, Holder-4-M.Dickson."
3565,2022_17_NYJ_SEA,5,J. Myers,31,Good,-9.25,-0.9,23.2,SEA,NYJ,2023-01-01,4,345,13,"(5:45) 5-J.Myers 31 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson."
400,2022_17_PIT_BAL,9,C. Boswell,21,Good,1,1.9,23.5,PIT,BAL,2023-01-01,1,424,2,"(7:04) 9-C.Boswell 21 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin."
811,2022_17_PIT_BAL,9,J. Tucker,30,Good,-9.25,-4.8,31.8,BAL,PIT,2023-01-01,2,852,12,"(14:12) 9-J.Tucker 30 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout."
1321,2022_17_PIT_BAL,9,C. Boswell,48,No Good,9.25,9.25,26.4,PIT,BAL,2023-01-01,2,215,30,"(3:35) 9-C.Boswell 48 yard field goal is No Good, Hit Right Upright, Center-46-C.Kuntz, Holder-6-P.Harvin."
1972,2022_17_PIT_BAL,9,J. Tucker,51,Good,-9.25,-2,26.7,BAL,PIT,2023-01-01,3,575,33,"(9:35) 9-J.Tucker 51 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout."
2272,2022_17_PIT_BAL,9,C. Boswell,51,Good,-9.25,6.5,26.7,PIT,BAL,2023-01-01,3,227,32,"(3:47) 9-C.Boswell 51 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin."
2710,2022_17_PIT_BAL,9,C. Boswell,33,Good,9.25,2,30.9,PIT,BAL,2023-01-01,4,587,15,"(9:47) 9-C.Boswell 33 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin."
685,2022_17_SF_LV,2,D. Carlson,20,Good,9.25,-1.9,18.1,LV,SF,2023-01-01,1,109,1,"(1:49) 2-D.Carlson 20 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole."
2767,2022_17_SF_LV,9,R. Gould,43,Good,-9.25,1.3,20.1,SF,LV,2023-01-01,4,759,25,"(12:39) 9-R.Gould 43 yard field goal is GOOD, Center-46-T.Pepper, Holder-18-M.Wishnowsky."
3097,2022_17_SF_LV,9,R. Gould,24,Good,9.25,-2,20.7,SF,LV,2023-01-01,4,408,6,"(6:48) 9-R.Gould 24 yard field goal is GOOD, Center-46-T.Pepper, Holder-18-M.Wishnowsky."
3305,2022_17_SF_LV,2,D. Carlson,57,Good,-8,-1.6,11.2,LV,SF,2023-01-01,4,253,39,"(4:13) 2-D.Carlson 57 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole."
3810,2022_17_SF_LV,9,R. Gould,41,No Good,-9.25,14,23.1,SF,LV,2023-01-01,4,2,23,"(:02) 9-R.Gould 41 yard field goal is No Good, Wide Right, Center-46-T.Pepper, Holder-18-M.Wishnowsky."
3998,2022_17_SF_LV,9,R. Gould,23,Good,-1,2.1,25.4,SF,LV,2023-01-01,5,417,5,"(6:57) 9-R.Gould 23 yard field goal is GOOD, Center-46-T.Pepper, Holder-18-M.Wishnowsky."
425,2022_18_KC_LV,2,D. Carlson,54,Good,-9.25,-7.8,23.7,LV,KC,2023-01-07,1,440,35,"(7:20) 2-D.Carlson 54 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole."
1818,2022_18_KC_LV,7,H. Butker,44,Good,-9.25,3.1,26.1,KC,LV,2023-01-07,2,5,26,"(:05) 7-H.Butker 44 yard field goal is GOOD, Center-41-J.Winchester, Holder-5-T.Townsend."
2198,2022_18_KC_LV,2,D. Carlson,38,Good,9.25,0.5,29.6,LV,KC,2023-01-07,3,420,20,"(7:00) 2-D.Carlson 38 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole."
723,2022_18_TEN_JAX,14,R. Bullock,51,Good,-9.25,-1.5,11,TEN,JAX,2023-01-07,1,86,33,"(1:26) 14-R.Bullock 51 yard field goal is GOOD, Center-46-M.Cox, Holder-4-R.Stonehouse."
1766,2022_18_TEN_JAX,14,R. Bullock,39,Good,-9.25,2.8,28.3,TEN,JAX,2023-01-07,2,3,21,"(:03) 14-R.Bullock 39 yard field goal is GOOD, Center-46-M.Cox, Holder-4-R.Stonehouse."
2134,2022_18_TEN_JAX,10,R. Patterson,26,Good,-9.25,-4.5,24,JAX,TEN,2023-01-07,3,614,8,"(10:14) 10-R.Patterson 26 yard field goal is GOOD, Center-46-R.Matiscik, Holder-9-L.Cooke."
2414,2022_18_TEN_JAX,14,R. Bullock,41,Good,-9.25,5.8,22.4,TEN,JAX,2023-01-07,3,367,23,"(6:07) 14-R.Bullock 41 yard field goal is GOOD, Center-46-M.Cox, Holder-4-R.Stonehouse."
2830,2022_18_TEN_JAX,10,R. Patterson,36,Good,9.25,1.1,30,JAX,TEN,2023-01-07,4,894,18,"(14:54) 10-R.Patterson 36 yard field goal is GOOD, Center-46-R.Matiscik, Holder-9-L.Cooke."
2508,2022_18_ARI_SF,9,R. Gould,27,Good,-9.25,6.1,19.9,SF,ARI,2023-01-08,3,350,9,"(5:50) 9-R.Gould 27 yard field goal is GOOD, Center-46-T.Pepper, Holder-18-M.Wishnowsky."
547,2022_18_BAL_CIN,2,E. McPherson,34,Good,-9.25,2.7,28.5,CIN,BAL,2023-01-08,1,305,16,"(5:05) 2-E.McPherson 34 yard field goal is GOOD, Center-48-C.Adomitis, Holder-4-D.Chrisman."
2507,2022_18_BAL_CIN,9,J. Tucker,26,Good,-9.25,-7.8,25.8,BAL,CIN,2023-01-08,3,637,8,"(10:37) 9-J.Tucker 26 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout."
2744,2022_18_BAL_CIN,2,E. McPherson,26,Good,9.25,5.9,36.8,CIN,BAL,2023-01-08,3,391,8,"(6:31) 2-E.McPherson 26 yard field goal is GOOD, Center-48-C.Adomitis, Holder-4-D.Chrisman."
3003,2022_18_BAL_CIN,9,J. Tucker,51,Good,9.25,2.4,10.5,BAL,CIN,2023-01-08,3,124,33,"(2:04) 9-J.Tucker 51 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout."
3346,2022_18_BAL_CIN,9,J. Tucker,27,Good,-8.5,4.9,27.7,BAL,CIN,2023-01-08,4,739,9,"(12:19) 9-J.Tucker 27 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout."
897,2022_18_CAR_NO,3,W. Lutz,44,No Good,9.25,-13.4,22.9,NO,CAR,2023-01-08,2,860,26,"(14:20) 3-W.Lutz 44 yard field goal is No Good, Wide Left, Center-49-Z.Wood, Holder-4-B.Gillikin."
3389,2022_18_CAR_NO,3,W. Lutz,55,Blocked,9.25,,,NO,CAR,2023-01-08,4,84,37,"(1:24) 3-W.Lutz 55 yard field goal is BLOCKED (24-C.Henderson), Center-49-Z.Wood, Holder-4-B.Gillikin."
3539,2022_18_CAR_NO,4,E. Pineiro,42,Good,9.25,1.2,21,CAR,NO,2023-01-08,4,3,24,"(:03) 4-E.Pineiro 42 yard field goal is GOOD, Center-44-J.Jansen, Holder-10-J.Hekker."
1974,2022_18_CLE_PIT,9,C. Boswell,49,Good,9.25,-5.2,16.8,PIT,CLE,2023-01-08,2,43,31,"(:43) 9-C.Boswell 49 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin."
2422,2022_18_CLE_PIT,9,C. Boswell,34,Good,-9.25,1.2,29.2,PIT,CLE,2023-01-08,3,547,16,"(9:07) 9-C.Boswell 34 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin."
565,2022_18_DAL_WAS,6,J. Slye,31,No Good,9.25,-18.3,25.9,WAS,DAL,2023-01-08,1,399,13,"(6:39) 6-J.Slye 31 yard field goal is No Good, Wide Left, Center-54-C.Cheeseman, Holder-5-T.Way."
1413,2022_18_DAL_WAS,6,J. Slye,52,No Good,9.25,-9.25,22.6,WAS,DAL,2023-01-08,2,457,34,"(7:37) 6-J.Slye 52 yard field goal is No Good, Hit Left Upright, Center-54-C.Cheeseman, Holder-5-T.Way."
3199,2022_18_DAL_WAS,6,J. Slye,29,Good,9.25,-4.5,30.2,WAS,DAL,2023-01-08,4,863,11,"(14:23) 6-J.Slye 29 yard field goal is GOOD, Center-54-C.Cheeseman, Holder-5-T.Way."
3811,2022_18_DAL_WAS,6,J. Slye,22,Good,-9.25,-3.5,21.4,WAS,DAL,2023-01-08,4,322,4,"(5:22) 6-J.Slye 22 yard field goal is GOOD, Center-54-C.Cheeseman, Holder-5-T.Way."
230,2022_18_DET_GB,2,M. Crosby,22,Good,-5,5.5,14.9,GB,DET,2023-01-08,1,685,4,"(11:25) 2-M.Crosby 22 yard field goal is GOOD, Center-56-J.Coco, Holder-16-P.O'Donnell."
541,2022_18_DET_GB,17,M. Badgley,37,Good,9.25,2.6,21.4,DET,GB,2023-01-08,1,424,19,"(7:04) 17-M.Badgley 37 yard field goal is GOOD, Center-47-S.Daly, Holder-3-J.Fox."
733,2022_18_DET_GB,2,M. Crosby,49,Good,-9.25,2.9,3.8,GB,DET,2023-01-08,1,119,31,"(1:59) 2-M.Crosby 49 yard field goal is GOOD, Center-56-J.Coco, Holder-16-P.O'Donnell."
1083,2022_18_DET_GB,2,M. Crosby,48,Good,2,-4,14.9,GB,DET,2023-01-08,2,781,30,"(13:01) 2-M.Crosby 48 yard field goal is GOOD, Center-56-J.Coco, Holder-16-P.O'Donnell."
1418,2022_18_DET_GB,17,M. Badgley,46,No Good,9.25,-13.2,23.1,DET,GB,2023-01-08,2,376,27,"(6:16) 17-M.Badgley 46 yard field goal is No Good, Wide Left, Center-47-S.Daly, Holder-3-J.Fox."
1986,2022_18_DET_GB,17,M. Badgley,33,Good,9.25,-1,16,DET,GB,2023-01-08,2,2,15,"(:02) 17-M.Badgley 33 yard field goal is GOOD, Center-47-S.Daly, Holder-3-J.Fox."
2293,2022_18_DET_GB,2,M. Crosby,53,No Good,-9.25,2.4,0,GB,DET,2023-01-08,3,577,34,"(9:37) 2-M.Crosby 53 yard field goal is No Good, Hit Crossbar, Center-56-J.Coco, Holder-16-P.O'Donnell."
371,2022_18_HOU_IND,7,K. Fairbairn,37,Good,9.25,6.4,37,HOU,IND,2023-01-08,1,584,19,"(9:44) 7-K.Fairbairn 37 yard field goal is GOOD, Center-46-J.Weeks, Holder-11-C.Johnston."
3547,2022_18_HOU_IND,7,C. McLaughlin,54,Good,-9.25,3.9,16.7,IND,HOU,2023-01-08,4,217,36,"(3:37) 7-C.McLaughlin 54 yard field goal is GOOD, Center-46-L.Rhodes, Holder-6-M.Haack."
153,2022_18_LA_SEA,8,M. Gay,22,Good,-9.25,1.2,23.3,LA,SEA,2023-01-08,1,811,4,"(13:31) 8-M.Gay 22 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon."
439,2022_18_LA_SEA,5,J. Myers,37,Good,9.25,6.7,31.7,SEA,LA,2023-01-08,1,433,19,"(7:13) 5-J.Myers 37 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson."
750,2022_18_LA_SEA,5,J. Myers,36,Good,-9.25,4.8,21.4,SEA,LA,2023-01-08,1,20,18,"(:20) 5-J.Myers 36 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson."
940,2022_18_LA_SEA,8,M. Gay,45,Good,-9.25,5.2,28.8,LA,SEA,2023-01-08,2,722,27,"(12:02) 8-M.Gay 45 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon."
2469,2022_18_LA_SEA,8,M. Gay,38,Good,9.25,0.8,34.2,LA,SEA,2023-01-08,3,257,19,"(4:17) 8-M.Gay 38 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon."
3432,2022_18_LA_SEA,5,J. Myers,22,Good,-9.25,-1.2,19.6,SEA,LA,2023-01-08,4,143,4,"(2:23) 61-K.Fuller and 72-A.Lucas reported in as eligible. 5-J.Myers 22 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson."
3680,2022_18_LA_SEA,5,J. Myers,46,No Good,9.25,9.25,23.1,SEA,LA,2023-01-08,4,3,28,"(:03) 5-J.Myers 46 yard field goal is No Good, Hit Right Upright, Center-46-C.Tinker, Holder-4-M.Dickson."
4047,2022_18_LA_SEA,5,J. Myers,32,Good,-9.25,3.9,32.8,SEA,LA,2023-01-08,5,278,14,"(4:38) 5-J.Myers 32 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson."
1572,2022_18_LAC_DEN,8,B. McManus,33,Good,-9.25,-1.6,24.2,DEN,LAC,2023-01-08,2,166,15,"(2:46) 8-B.McManus 33 yard field goal is GOOD, Center-46-J.Bobenmoyer, Holder-17-C.Waitman."
1991,2022_18_LAC_DEN,15,C. Dicker,48,Good,9,-2.9,26,LAC,DEN,2023-01-08,2,31,30,"(:31) 15-C.Dicker 48 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott."
2721,2022_18_LAC_DEN,15,C. Dicker,36,Good,-9.25,0.7,30.9,LAC,DEN,2023-01-08,3,406,18,"(6:46) 15-C.Dicker 36 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott."
1479,2022_18_MIN_CHI,1,G. Joseph,28,Good,9.25,4.8,29.5,MIN,CHI,2023-01-08,2,302,10,"(5:02) 1-G.Joseph 28 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright."
2893,2022_18_MIN_CHI,1,G. Joseph,50,Good,-9.25,-0.3,31.2,MIN,CHI,2023-01-08,4,900,32,"(15:00) 1-G.Joseph 50 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright."
3627,2022_18_MIN_CHI,1,G. Joseph,41,Good,-9.25,-3.6,34.7,MIN,CHI,2023-01-08,4,223,23,"(3:43) 1-G.Joseph 41 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright."
2354,2022_18_NE_BUF,6,N. Folk,24,Good,9.25,-6.5,19,NE,BUF,2023-01-08,3,429,6,"(7:09) 6-N.Folk 24 yard field goal is GOOD, Center-46-T.Addington, Holder-17-M.Palardy."
294,2022_18_NYG_PHI,4,J. Elliott,32,Good,-9.25,6,16.4,PHI,NYG,2023-01-08,1,703,14,"(11:43) 4-J.Elliott 32 yard field goal is GOOD, Center-45-R.Lovato, Holder-13-B.Kern."
1291,2022_18_NYG_PHI,4,J. Elliott,52,Good,9.25,-0.9,21.7,PHI,NYG,2023-01-08,2,627,34,"(10:27) 4-J.Elliott 52 yard field goal is GOOD, Center-45-R.Lovato, Holder-13-B.Kern."
2008,2022_18_NYG_PHI,4,J. Elliott,39,Good,0,1.5,21,PHI,NYG,2023-01-08,2,49,21,"(:49) 4-J.Elliott 39 yard field goal is GOOD, Center-45-R.Lovato, Holder-13-B.Kern."
2804,2022_18_NYG_PHI,4,J. Elliott,54,Good,-9.25,-1.7,3,PHI,NYG,2023-01-08,3,381,36,"(6:21) 4-J.Elliott 54 yard field goal is GOOD, Center-45-R.Lovato, Holder-13-B.Kern."
3089,2022_18_NYG_PHI,9,G. Gano,24,Good,9.25,6,23.7,NYG,PHI,2023-01-08,3,53,6,"(:53) 9-G.Gano 24 yard field goal is GOOD, Center-58-C.Kreiter, Holder-6-J.Gillan."
3870,2022_18_NYG_PHI,4,J. Elliott,22,Good,9.25,1.1,21.4,PHI,NYG,2023-01-08,4,204,4,"(3:24) 4-J.Elliott 22 yard field goal is GOOD, Center-45-R.Lovato, Holder-13-B.Kern."
979,2022_18_NYJ_MIA,6,G. Zuerlein,55,No Good,0,-10.7,32,NYJ,MIA,2023-01-08,2,653,37,"(10:53) 6-G.Zuerlein 55 yard field goal is No Good, Wide Left, Center-42-T.Hennessy, Holder-7-B.Mann."
1244,2022_18_NYJ_MIA,7,J. Sanders,37,Good,9.25,2.6,35.2,MIA,NYJ,2023-01-08,2,322,19,"(5:22) 7-J.Sanders 37 yard field goal is GOOD, Center-44-B.Ferguson, Holder-4-T.Morstead."
1573,2022_18_NYJ_MIA,6,G. Zuerlein,32,Good,9.25,-4.4,33.7,NYJ,MIA,2023-01-08,2,98,14,"(1:38) 6-G.Zuerlein 32 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann."
2209,2022_18_NYJ_MIA,7,J. Sanders,37,Good,9.25,0.9,34.8,MIA,NYJ,2023-01-08,3,322,19,"(5:22) 7-J.Sanders 37 yard field goal is GOOD, Center-44-B.Ferguson, Holder-4-T.Morstead."
2699,2022_18_NYJ_MIA,6,G. Zuerlein,35,Good,-9.25,-4.9,27.8,NYJ,MIA,2023-01-08,4,723,17,"(12:03) 6-G.Zuerlein 35 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann."
3629,2022_18_NYJ_MIA,7,J. Sanders,50,Good,-9.25,-4.8,28.3,MIA,NYJ,2023-01-08,4,23,32,"(:23) 7-J.Sanders 50 yard field goal is GOOD, Center-44-B.Ferguson, Holder-4-T.Morstead."
874,2022_18_TB_ATL,7,Y. Koo,49,Good,-9.25,1.7,15.9,ATL,TB,2023-01-08,1,59,31,"(:59) 7-Y.Koo 49 yard field goal is GOOD, Center-48-L.McCullough, Holder-13-B.Pinion."
1238,2022_18_TB_ATL,3,R. Succop,41,Good,9.25,6,29.5,TB,ATL,2023-01-08,2,499,23,"(8:19) 3-R.Succop 41 yard field goal is GOOD, Center-97-Z.Triner, Holder-5-J.Camarda."
2075,2022_18_TB_ATL,7,Y. Koo,24,Good,-9.25,1.5,27,ATL,TB,2023-01-08,3,631,6,"(10:31) 7-Y.Koo 24 yard field goal is GOOD, Center-48-L.McCullough, Holder-13-B.Pinion."
3256,2022_18_TB_ATL,7,Y. Koo,51,Good,-9.25,-7.3,11.8,ATL,TB,2023-01-08,4,245,33,"(4:05) 7-Y.Koo 51 yard field goal is GOOD, Center-48-L.McCullough, Holder-13-B.Pinion."
659,2022_19_LAC_JAX,15,C. Dicker,22,Good,-8.5,-0.4,25.5,LAC,JAX,2023-01-14,1,333,4,"(5:33) 15-C.Dicker 22 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott."
1773,2022_19_LAC_JAX,15,C. Dicker,23,Good,-9.25,-0.2,26.7,LAC,JAX,2023-01-14,2,268,5,"(4:28) 15-C.Dicker 23 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott."
3066,2022_19_LAC_JAX,15,C. Dicker,50,Good,-9.25,2.3,18.4,LAC,JAX,2023-01-14,3,182,32,"(3:02) 15-C.Dicker 50 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott."
3658,2022_19_LAC_JAX,15,C. Dicker,40,No Good,-9.25,-10.7,26.1,LAC,JAX,2023-01-14,4,531,22,"(8:51) 15-C.Dicker 40 yard field goal is No Good, Wide Left, Center-47-J.Harris, Holder-16-J.Scott."
4315,2022_19_LAC_JAX,10,R. Patterson,36,Good,9.25,7.1,33.1,JAX,LAC,2023-01-14,4,3,18,"(:03) 10-R.Patterson 36 yard field goal is GOOD, Center-46-R.Matiscik, Holder-9-L.Cooke. Penalty on LAC-26-A.Samuel, Defensive Offside, declined."
342,2022_19_SEA_SF,9,R. Gould,34,Good,9.25,-6,19.8,SF,SEA,2023-01-14,1,616,16,"(10:16) 9-R.Gould 34 yard field goal is GOOD, Center-46-T.Pepper, Holder-18-M.Wishnowsky."
